Tiempo,Precio promedio
2011-01-31,23.944000000000003
2011-02-28,24.979333333333333
2011-03-31,24.737000000000002
2011-04-30,24.969
2011-05-31,26.522
2011-06-30,26.273000000000003
2011-07-31,25.791333333333334
2011-08-31,25.33
2011-09-30,24.531333333333336
2011-10-31,24.033666666666665
2011-11-30,24.43
2011-12-31,25.649333333333335
2012-01-31,25.937
2012-02-29,27.683333333333334
2012-03-31,27.412333333333333
2012-04-30,27.765333333333334
2012-05-31,28.711666666666666
2012-06-30,29.291333333333334
2012-07-31,29.952333333333335
2012-08-31,29.782333333333334
2012-09-30,28.756666666666668
2012-10-31,27.512999999999998
2012-11-30,27.807000000000002
2012-12-31,28.389
2013-01-31,29.744000000000003
2013-02-28,30.520666666666667
2013-03-31,30.363
2013-04-30,30.37
2013-05-31,31.11733333333333
2013-06-30,31.848333333333336
2013-07-31,32.208666666666666
2013-08-31,31.413999999999998
2013-09-30,30.849333333333334
2013-10-31,30.747666666666667
2013-11-30,29.834999999999997
2013-12-31,30.922
2014-01-31,31.810333333333332
2014-02-28,30.540333333333333
2014-03-31,30.715333333333334
2014-04-30,32.043
2014-05-31,31.699
2014-06-30,32.708333333333336
2014-07-31,31.541666666666668
2014-08-31,33.893
2014-09-30,34.28666666666666
2014-10-31,33.681
2014-11-30,34.214333333333336
2014-12-31,33.589666666666666
2015-01-31,33.311
2015-02-28,32.19566666666667
2015-03-31,34.183
2015-04-30,32.71633333333333
2015-05-31,32.07833333333333
2015-06-30,33.353
2015-07-31,33.80133333333333
2015-08-31,33.336
2015-09-30,32.45433333333333
2015-10-31,33.441
2015-11-30,33.61833333333333
2015-12-31,34.022333333333336
2016-01-31,35.06766666666667
2016-02-29,34.527
2016-03-31,33.830333333333336
2016-04-30,34.15233333333333
2016-05-31,35.391333333333336
2016-06-30,34.88633333333333
2016-07-31,34.93733333333333
2016-08-31,35.346333333333334
2016-09-30,35.36
2016-10-31,35.52133333333334
2016-11-30,35.584666666666664
2016-12-31,35.537
2017-01-31,35.86533333333333
2017-02-28,36.49166666666667
2017-03-31,37.29633333333334
2017-04-30,35.24066666666667
2017-05-31,35.594
2017-06-30,34.67466666666667
2017-07-31,34.44266666666667
2017-08-31,34.95466666666667
2017-09-30,35.055
2017-10-31,35.02633333333333
2017-11-30,35.80833333333333
2017-12-31,35.858
2018-01-31,35.96266666666667
2018-02-28,36.98833333333334
2018-03-31,37.438
2018-04-30,38.00033333333333
2018-05-31,37.83
2018-06-30,38.587999999999994
2018-07-31,38.525666666666666
