Tiempo,Precio promedio
2011-01-31,35.742333333333335
2011-02-28,36.64333333333333
2011-03-31,36.314
2011-04-30,35.97533333333333
2011-05-31,36.23266666666667
2011-06-30,36.56966666666666
2011-07-31,36.12766666666666
2011-08-31,35.619
2011-09-30,35.398
2011-10-31,35.718666666666664
2011-11-30,36.38933333333333
2011-12-31,36.48066666666667
2012-01-31,37.165333333333336
2012-02-29,38.89833333333333
2012-03-31,38.889
2012-04-30,38.758
2012-05-31,38.984
2012-06-30,38.348
2012-07-31,38.18566666666666
2012-08-31,38.338
2012-09-30,38.957
2012-10-31,39.31433333333334
2012-11-30,39.32066666666666
2012-12-31,39.13433333333333
2013-01-31,39.56266666666667
2013-02-28,39.47666666666667
2013-03-31,39.25666666666667
2013-04-30,39.287666666666674
2013-05-31,39.00233333333333
2013-06-30,38.67933333333333
2013-07-31,38.57233333333333
2013-08-31,39.37233333333334
2013-09-30,39.82533333333333
2013-10-31,40.129333333333335
2013-11-30,39.73166666666667
2013-12-31,39.352
2014-01-31,40.6
2014-02-28,40.339000000000006
2014-03-31,40.952666666666666
2014-04-30,40.288333333333334
2014-05-31,40.31133333333333
2014-06-30,40.43566666666666
2014-07-31,41.028
2014-08-31,41.391666666666666
2014-09-30,41.341
2014-10-31,41.72
2014-11-30,40.623333333333335
2014-12-31,40.345666666666666
2015-01-31,41.54533333333333
2015-02-28,42.39
2015-03-31,41.76733333333333
2015-04-30,41.806333333333335
2015-05-31,42.21266666666667
2015-06-30,41.652
2015-07-31,41.206
2015-08-31,41.77066666666666
2015-09-30,43.18833333333334
2015-10-31,43.169999999999995
2015-11-30,43.58633333333333
2015-12-31,43.64066666666667
2016-01-31,44.03
2016-02-29,43.972
2016-03-31,43.727333333333334
2016-04-30,45.51566666666667
2016-05-31,46.370666666666665
2016-06-30,47.26466666666667
2016-07-31,47.035333333333334
2016-08-31,47.50866666666666
2016-09-30,48.05866666666667
2016-10-31,48.74166666666667
2016-11-30,48.617333333333335
2016-12-31,48.791333333333334
2017-01-31,49.43833333333334
2017-02-28,50.236666666666665
2017-03-31,50.53933333333334
2017-04-30,50.058
2017-05-31,50.035
2017-06-30,50.838
2017-07-31,50.85666666666667
2017-08-31,51.294333333333334
2017-09-30,50.01766666666666
2017-10-31,50.176
2017-11-30,50.775999999999996
2017-12-31,50.882
2018-01-31,50.76233333333334
2018-02-28,50.35333333333333
2018-03-31,50.976
2018-04-30,50.702999999999996
2018-05-31,50.912666666666674
2018-06-30,51.56766666666667
2018-07-31,51.589000000000006
