Tiempo,Precio promedio
2011-01-31,79.72605882352941
2011-02-28,79.38811764705882
2011-03-31,79.5999411764706
2011-04-30,80.46229411764706
2011-05-31,80.80488235294118
2011-06-30,80.42823529411766
2011-07-31,80.11617647058823
2011-08-31,80.44576470588235
2011-09-30,81.73888235294118
2011-10-31,84.87917647058823
2011-11-30,87.70429411764705
2011-12-31,90.04658823529412
2012-01-31,91.24735294117647
2012-02-29,92.35247058823529
2012-03-31,93.26082352941177
2012-04-30,93.76282352941176
2012-05-31,94.15323529411765
2012-06-30,94.46576470588235
2012-07-31,95.16411764705882
2012-08-31,95.97935294117647
2012-09-30,97.65317647058824
2012-10-31,98.93870588235295
2012-11-30,100.47999999999999
2012-12-31,101.32635294117647
2013-01-31,101.5474705882353
2013-02-28,101.59017647058825
2013-03-31,101.82111764705883
2013-04-30,102.18535294117649
2013-05-31,102.78464705882352
2013-06-30,102.39088235294118
2013-07-31,102.77400000000002
2013-08-31,102.12388235294118
2013-09-30,102.48470588235296
2013-10-31,102.35729411764707
2013-11-30,103.27311764705883
2013-12-31,103.93758823529411
2014-01-31,104.87352941176471
2014-02-28,105.433
2014-03-31,108.07023529411764
2014-04-30,110.1694705882353
2014-05-31,112.81276470588236
2014-06-30,114.98141176470588
2014-07-31,115.06411764705884
2014-08-31,117.44135294117646
2014-09-30,121.82311764705882
2014-10-31,123.75158823529412
2014-11-30,126.01652941176471
2014-12-31,127.184
2015-01-31,128.79082352941177
2015-02-28,129.98782352941177
2015-03-31,130.87664705882352
2015-04-30,131.82623529411765
2015-05-31,132.86811764705882
2015-06-30,133.6709411764706
2015-07-31,133.83376470588237
2015-08-31,135.51288235294118
2015-09-30,137.23529411764707
2015-10-31,137.9050588235294
2015-11-30,138.50294117647059
2015-12-31,139.0515294117647
2016-01-31,139.76070588235294
2016-02-29,139.19435294117648
2016-03-31,139.22776470588235
2016-04-30,139.0624705882353
2016-05-31,139.41270588235295
2016-06-30,139.56552941176471
2016-07-31,140.3504705882353
2016-08-31,139.32194117647057
2016-09-30,139.07047058823528
2016-10-31,139.29917647058824
2016-11-30,139.37547058823532
2016-12-31,139.30723529411765
2017-01-31,139.8909411764706
2017-02-28,141.64811764705883
2017-03-31,142.3029411764706
2017-04-30,142.82582352941176
2017-05-31,143.60276470588235
2017-06-30,144.43488235294117
2017-07-31,145.80517647058824
2017-08-31,146.48782352941177
2017-09-30,147.64405882352943
2017-10-31,147.4474705882353
2017-11-30,147.7394705882353
2017-12-31,148.11429411764706
2018-01-31,148.29729411764706
2018-02-28,149.12923529411765
2018-03-31,149.85858823529412
2018-04-30,150.21241176470588
2018-05-31,151.14264705882354
2018-06-30,151.66858823529412
2018-07-31,152.2548823529412
